id,parent,place_type,place_code,code_type,eng,afr,nbl,xho,zul,nso,sot,tsn,ssw,ven,tso,street_code,box_code,latitude,longitude,last_modified
100824,101259,local_municipality,KZN285,municipal_code,Mthonjaneni,,,,,,,,,,,,,-28.5839415,31.2781331,2024-03-27T05:03:20.513251+00:00
100825,100449,town,,,Mtshanyana,,,,,,,,,,,,5380,-31.8151643,27.6641416,2024-03-27T05:03:18.004436+00:00
100826,101237,local_municipality,KZN275,municipal_code,Mtubatuba,,,,,,,,,,,,,-28.3126455,32.2439030,2024-03-27T05:03:20.290161+00:00
100827,101239,town,,,Mtunzini,,,,,,,,,,,3867,3867,-28.9511533,31.7484770,2024-03-27T05:03:20.656623+00:00
100828,101231,town,,,Mtwalume,,,,,,,,,,,,4186,-30.4923342,30.6208147,2024-03-27T05:03:20.076323+00:00
100829,101190,town,,,Mudabula,,,,,,,,,,,,0997,-23.1109191,30.5501983,2024-03-27T05:03:21.193353+00:00
100830,100672,town,,,Mudimeli,,,,,,,,,,,0991,0991,-22.8033472,29.9515108,2024-03-27T05:03:21.097395+00:00
100831,101190,town,,,Mulenzhe,,,,,,,,,,,0947,0947,-22.9980684,30.5558985,2024-03-27T05:03:21.196939+00:00
100832,100672,town,,,Mulima,,,,,,,,,,,0817,0817,-23.3066894,30.0412164,2024-03-27T05:03:21.101474+00:00
100833,100771,town,,,Munsieville,,,,,,,,,,,1739,1775,-26.0731520,27.7521583,2024-03-27T05:03:19.526442+00:00
100834,100409,town,,,Munster,,,,,,,,,,,,4278,-31.0033726,30.2535662,2024-03-27T05:03:19.992066+00:00
100835,100051,town,,,Murchison,,,,,,,,,,,,4250,-23.9013762,30.6891502,2024-03-27T05:03:20.880143+00:00
100836,100064,town,,,Murraysburg,,,,,,,,,,,6995,6995,-31.9645989,23.7592948,2024-03-27T05:03:23.117646+00:00
100838,100837,town,,,Musina,,,,,,,,,,,0900,0900,-22.3521135,29.9967831,2024-03-27T05:03:21.148201+00:00
100837,101278,local_municipality,LIM341,municipal_code,Musina,,,,,,,,,,,,,-22.4355007,29.2910593,2024-03-27T05:03:21.143450+00:00
100839,101278,local_municipality,LIM342,municipal_code,Mutale,,,,,,,,,,,,,-22.6136549,30.4291929,2024-03-27T05:03:21.155805+00:00
100840,100292,town,,,Mziwabantu,,,,,,,,,,,,8782,-30.5802851,23.4935039,2024-03-27T05:03:22.253359+00:00
100841,101250,town,,,Mzongwana,,,,,,,,,,,,4744,-30.5210622,28.8308959,2024-03-27T05:03:17.346907+00:00
100842,100846,town,,,Nababeep,,,,,,,,,,,8265,8265,-29.5945883,17.7776289,2024-03-27T05:03:22.182267+00:00
100843,100602,local_municipality,FS185,municipal_code,Nala,,,,,,,,,,,,,-27.6272922,26.1601060,2024-03-27T05:03:18.547972+00:00
100844,100241,local_municipality,NW392,municipal_code,Naledi,,,,,,,,,,,,,-26.8258562,24.5804291,2024-03-27T05:03:22.824280+00:00
100845,101131,suburb,FS164,municipal_code,Naledi,,,,,,,,,,,1861,,-26.2574067,27.8186227,2024-03-27T05:03:19.111497+00:00
100846,100847,local_municipality,NC062,municipal_code,Nama Khoi,,,,,,,,,,,,,-29.4249814,17.3710074,2024-03-27T05:03:22.153995+00:00
100847,100890,district_municipality,DC6,municipal_code,Namakwa,,,,,,,,,,,,,-30.5952339,18.6449061,2024-03-27T05:03:22.048446+00:00
100848,100837,town,,,Nancefield,,,,,,,,,,,1811,1808,-26.3062803,27.8961042,2024-03-27T05:03:21.152022+00:00
100849,100147,town,,,Napier,,,,,,,,,,,7270,7270,-34.4734767,19.8892061,2024-03-27T05:03:23.507533+00:00
100850,100449,town,,,Ncora,,,,,,,,,,,,5403,-31.7891456,27.7265565,2024-03-27T05:03:18.012042+00:00
100851,100446,town,,,Ncwadi,,,,,,,,,,,,3226,-29.7782027,29.9702360,2024-03-27T05:03:19.879531+00:00
100852,100879,town,,,Ndikwe,,,,,,,,,,,,3859,-28.5867935,30.8825147,2024-03-27T05:03:20.536849+00:00
100853,100879,town,,,Ndindini,,,,,,,,,,,,4820,-31.3342504,29.7865186,2024-03-27T05:03:20.540611+00:00
100854,100138,local_municipality,EC105,municipal_code,Ndlambe,,,,,,,,,,,,,-33.5336445,26.6009151,2024-03-27T05:03:17.853556+00:00
100855,101239,town,,,Ndlangubo,,,,,,,,,,,,3880,-28.7684449,31.6843888,2024-03-27T05:03:20.660452+00:00
100856,100437,local_municipality,KZN293,municipal_code,Ndwedwe,,,,,,,,,,,,,-29.4335480,30.8706352,2024-03-27T05:03:19.828970+00:00
100857,100272,town,,,Nebo,,,,,,,,,,,,1059,-24.8990846,29.7600795,2024-03-27T05:03:20.994330+00:00
100858,100130,town,,,Needs Camp,,,,,,,,,,,,5201,-32.9970740,27.6417898,2024-03-27T05:03:17.624831+00:00
100859,100175,town,,,Nellmapius,,,,,,,,,,,0122,,-25.7371358,28.3591228,2024-03-27T05:03:19.223907+00:00
100860,100255,metro_municipality,NMA,municipal_code,Nelson Mandela Bay,,,,,,,,,,,,,-33.7969212,25.4003618,2024-03-27T05:03:18.186670+00:00
100861,100064,town,,,Nelspoort,,,,,,,,,,,6973,6973,-32.0943241,23.0116752,2024-03-27T05:03:23.121423+00:00
100862,100736,town,,,Nelspruit,,,,,,,,,,,1201,1200,-25.4832181,30.9773815,2024-03-27T05:03:21.394194+00:00
100863,100023,local_municipality,KZN252,municipal_code,Newcastle,,,,,,,,,,,,,-27.7004787,29.6848232,2024-03-27T05:03:19.600081+00:00
100864,100175,town,,,New Eersterus,,,,,,,,,,,0429,0429,-25.4177309,28.1333552,2024-03-27T05:03:19.227550+00:00
100865,100306,town,,,New Germany,,,,,,,,,,,3610,3620,-29.7977392,30.8746959,2024-03-27T05:03:19.716831+00:00
100866,101242,town,,,New Hanover,,,,,,,,,,,,3230,-29.3570565,30.5200494,2024-03-27T05:03:20.242490+00:00
100867,100306,town,,,Newlands East,,,,,,,,,,,4037,,-29.7746107,30.9846998,2024-03-27T05:03:19.720480+00:00
100868,100306,town,,,Newlands West,,,,,,,,,,,4037,,-29.7833210,30.9512093,2024-03-27T05:03:19.724284+00:00
100869,100891,district_municipality,DC38,municipal_code,Ngaka Modiri Molema,,,,,,,,,,,,,-25.8682821,25.5843467,2024-03-27T05:03:22.840535+00:00
100870,100736,town,,,Ngodwana,,,,,,,,,,,1209,1209,-25.5696284,30.6753210,2024-03-27T05:03:21.398006+00:00
100871,100819,town,,,Ngome,,,,,,,,,,,,3111,-27.8398141,31.4001582,2024-03-27T05:03:20.343058+00:00
100872,100905,town,,,Ngqeleni,,,,,,,,,,,5140,5140,-31.6703731,29.0124456,2024-03-27T05:03:18.338377+00:00
100873,100509,town,,,Ngqubusini,,,,,,,,,,,,5170,-31.8311598,28.2021429,2024-03-27T05:03:18.286153+00:00
100874,100027,local_municipality,EC126,municipal_code,Ngqushwa,,,,,,,,,,,,,-33.2070872,26.9382544,2024-03-27T05:03:17.485789+00:00
100875,100317,local_municipality,FS203,municipal_code,Ngwathe,,,,,,,,,,,,,-27.2633443,27.2204705,2024-03-27T05:03:18.437392+00:00
100876,100143,town,,,Nieu-Bethesda,,,,,,,,,,,,6286,-31.8688224,24.5525223,2024-03-27T05:03:17.700775+00:00
100877,100389,town,,,Nieuwoudtville,,,,,,,,,,,8180,8180,-31.3805323,19.0992270,2024-03-27T05:03:22.070393+00:00
100878,100269,town,,,Nigel,,,,,,,,,,,1491,1490,-26.4266651,28.4618752,2024-03-27T05:03:19.352657+00:00
100879,101259,local_municipality,KZN286,municipal_code,Nkandla,,,,,,,,,,,,,-28.6589079,30.7264052,2024-03-27T05:03:20.528201+00:00
100880,100814,district_municipality,DC31,municipal_code,Nkangala,,,,,,,,,,,,,-25.7376926,28.9148445,2024-03-27T05:03:21.766564+00:00
100881,101179,local_municipality,FS193,municipal_code,Nketoana,,,,,,,,,,,,,-27.8658109,27.9878417,2024-03-27T05:03:18.781078+00:00
100882,100266,local_municipality,MP324,municipal_code,Nkomazi,,,,,,,,,,,,,-25.6399487,31.5473469,2024-03-27T05:03:21.409551+00:00
100883,100367,town,,,Nkomo,,,,,,,,,,,,0840,-23.4089435,30.7779995,2024-03-27T05:03:20.903217+00:00
100884,100027,local_municipality,EC127,municipal_code,Nkonkobe,,,,,,,,,,,,,-32.7066375,26.5994485,2024-03-27T05:03:17.498744+00:00
100885,100367,town,,,Nkuri,,,,,,,,,,,,0858,-23.2560024,30.5371100,2024-03-27T05:03:20.906881+00:00
100886,100130,town,,,Nompumelelo,,,,,,,,,,,,6544,-32.9555853,27.9216806,2024-03-27T05:03:17.628913+00:00
100887,100896,town,,,Nondweni,,,,,,,,,,,,3137,-28.1863296,30.8015377,2024-03-27T05:03:20.360436+00:00
100888,101353,local_municipality,KZN265,municipal_code,Nongoma,,,,,,,,,,,,,-27.8944400,31.6135150,2024-03-27T05:03:20.712907+00:00
100889,101177,town,,,Northam,,,,,,,,,,,0360,0360,-24.9614298,27.2589085,2024-03-27T05:03:21.317736+00:00
100890,,province,ZA-NC,iso_3166,Northern Cape,Noord-Kaap,iTlhagwini-Kapa,Mntla-Koloni,Nyakatho-Kapa,Kapa Leboya,Kapa Leboya,Kapa Bokone,,Kapa Devhula,Kapa-N'walungu,,,-29.2245287,19.5654145,2024-03-27T05:03:21.876869+00:00
100891,,province,ZA-NW,iso_3166,North West,Noordwes,iTlhagwini-Tjhingalanga,Mntla-Ntshona,Nyakatho-Ntshonalanga,Lebowa Bodikela,Leboya (le) Bophirima,Bokone Bophirima,,,N'walungu-Vupeladyambu,,,-26.3680397,24.4357572,2024-03-27T05:03:22.519802+00:00
100892,101243,town,,,Norvalspont,,,,,,,,,,,9797,9797,-30.6295989,25.4527802,2024-03-27T05:03:22.366872+00:00
100893,101243,town,,,Noupoort,,,,,,,,,,,5950,5950,-31.1848263,24.9452896,2024-03-27T05:03:22.370698+00:00
100894,100763,town,,,Nqadu,,,,,,,,,,,,5020,-32.2289704,28.4059298,2024-03-27T05:03:17.470730+00:00
100895,100763,town,,,Nqamakwe,,,,,,,,,,,4990,4990,-32.1998251,27.9355002,2024-03-27T05:03:17.474532+00:00
100896,101252,local_municipality,KZN242,municipal_code,Nquthu,,,,,,,,,,,,,-28.2950094,30.4824124,2024-03-27T05:03:20.355549+00:00
100897,100896,town,,,Nqutu,,,,,,,,,,,,3135,-28.2212116,30.6678517,2024-03-27T05:03:20.364312+00:00
100898,101235,town,,,Nseleni,,,,,,,,,,,,3882,-28.6659502,32.0203350,2024-03-27T05:03:20.564673+00:00
100899,100736,town,,,Nsikazi,,,,,,,,,,,1240,1240,-25.2788761,31.2324682,2024-03-27T05:03:21.401878+00:00
100900,100926,local_municipality,EC444,municipal_code,Ntabankulu,,,,,,,,,,,,,-30.9738521,29.3097768,2024-03-27T05:03:18.321175+00:00
100901,101259,local_municipality,KZN283,municipal_code,Ntambanana,,,,,,,,,,,,,-28.5943582,31.7312494,2024-03-27T05:03:20.544389+00:00
100902,100881,town,,,Ntha,,,,,,,,,,,9630,,-27.8838939,27.9018334,2024-03-27T05:03:18.802124+00:00
101358,101025,town,,,Ntsweletsoku,,,,,,,,,,,2891,2891,-25.4326000,25.9433000,2024-04-17T16:05:34.004298+00:00
100903,100446,town,,,Nxamalala,,,,,,,,,,,,3200,-28.8417462,30.4401390,2024-03-27T05:03:19.883315+00:00
100904,100027,local_municipality,EC128,municipal_code,Nxuba,,,,,,,,,,,,,-32.6956236,26.1506673,2024-03-27T05:03:17.533083+00:00
100905,100926,local_municipality,EC155,municipal_code,Nyandeni,,,,,,,,,,,,,-31.6067061,28.9459752,2024-03-27T05:03:18.329776+00:00
100906,100172,town,,,Nyanga,,,,,,,,,,,7750,7755,-33.9934114,18.5781537,2024-03-27T05:03:23.244454+00:00
100907,101221,town,,,Nyuswa,,,,,,,,,,,,3660,-30.7061141,29.4522228,2024-03-27T05:03:19.911133+00:00
100908,100744,town,,,Oberholzer,,,,,,,,,,,2499,2502,-26.3464553,27.3792859,2024-03-27T05:03:19.499620+00:00
100909,100722,town,,,Odendaalsrus,,,,,,,,,,,9480,9480,-27.8645527,26.6840736,2024-03-27T05:03:18.536387+00:00
100910,100281,town,,,Ogies,,,,,,,,,,,2230,2230,-26.0498108,29.0489166,2024-03-27T05:03:17.953016+00:00
100911,100371,town,,,Ohrigstad,,,,,,,,,,,,1122,-24.7472131,30.5642396,2024-03-27T05:03:21.030208+00:00
100912,101258,local_municipality,KZN235,municipal_code,Okhahlamba,,,,,,,,,,,,,-28.7059206,29.2110598,2024-03-27T05:03:20.467649+00:00
100913,100846,town,,,Okiep,,,,,,,,,,,,8270,-29.5917561,17.8664549,2024-03-27T05:03:22.187207+00:00
100914,100335,town,,,Olifantshoek,,,,,,,,,,,8450,8450,-27.9418934,22.7359921,2024-03-27T05:03:22.015157+00:00
100915,100936,town,,,Onrusrivier,,,,,,,,,,,7201,7201,-34.4106766,19.1743617,2024-03-27T05:03:23.556863+00:00
100916,100500,town,,,Onseepkans,,,,,,,,,,,,8892,-28.7559321,19.2791554,2024-03-27T05:03:22.140063+00:00
100917,100175,town,,,Onverwacht,,,,,,,,,,,0557,0557,-23.6855322,27.6746515,2024-03-27T05:03:19.231509+00:00
100918,100945,suburb,,,Oostersee,,,,,,,,,,,7500,,-33.8989439,18.6015793,2024-03-27T05:03:23.281218+00:00
100919,100691,town,,,Opkoms,,,,,,,,,,,9301,,-29.1472782,26.2537642,2024-03-27T05:03:18.659498+00:00
100920,100616,town,,,Oppermansdorp,,,,,,,,,,,,9987,-29.4117729,24.7396368,2024-03-27T05:03:18.974507+00:00
100921,100173,town,,,Orange Farm,,,,,,,,,,,1841,1805,-26.4672516,27.8550621,2024-03-27T05:03:19.084876+00:00
100922,101182,town,,,Orania,,,,,,,,,,,,8752,-29.8224104,24.4010264,2024-03-27T05:03:22.326170+00:00
100923,100746,town,,,Oranjeville,,,,,,,,,,,1995,1995,-26.9838986,28.1977300,2024-03-27T05:03:18.400675+00:00
100924,100771,town,,,Orient Hills,,,,,,,,,,,4133,,-29.9982796,30.9179406,2024-03-27T05:03:19.530247+00:00
100925,100174,town,,,Orkney,,,,,,,,,,,2619,2620,-26.9636100,26.6172838,2024-03-27T05:03:22.673122+00:00
100926,100255,district_municipality,DC15,municipal_code,OR Tambo,,,,,,,,,,,,,-31.3357546,28.7387385,2024-03-27T05:03:18.246335+00:00
100927,100863,town,,,Osizweni,,,,,,,,,,,2952,2952,-27.7793930,30.1583765,2024-03-27T05:03:19.612444+00:00
100928,100655,town,,,Oskraal,,,,,,,,,,,,0204,-25.5035267,27.8707580,2024-03-27T05:03:22.573484+00:00
100929,100409,town,,,Oslo Beach,,,,,,,,,,,4240,4240,-30.7632703,30.4351712,2024-03-27T05:03:19.995873+00:00
100930,100819,town,,,Othame,,,,,,,,,,,,3010,-28.7369401,30.5579499,2024-03-27T05:03:20.347258+00:00
100931,101213,town,,,Ottosdal,,,,,,,,,,,2610,2610,-26.8154206,25.9857357,2024-03-27T05:03:22.942587+00:00
100933,100932,town,,,Oudtshoorn,,,,,,,,,,,6625,6620,-33.5871616,22.1987742,2024-03-27T05:03:23.463300+00:00
100932,100259,local_municipality,WC045,municipal_code,Oudtshoorn,,,,,,,,,,,,,-33.6275225,22.0895266,2024-03-27T05:03:23.454567+00:00
100934,100655,town,,,Oukasie,,,,,,,,,,,0250,0250,-25.6044508,27.7904106,2024-03-27T05:03:22.577129+00:00
100935,101317,district_municipality,DC3,municipal_code,Overberg,,,,,,,,,,,,,-34.3074411,19.4547236,2024-03-27T05:03:23.466982+00:00
100936,100935,local_municipality,WC032,municipal_code,Overstrand,,,,,,,,,,,,,-34.4852541,19.0433561,2024-03-27T05:03:23.515690+00:00
100937,100341,town,,,Oviston,,,,,,,,,,,9798,,-30.6964408,25.7649817,2024-03-27T05:03:18.122749+00:00
100938,100541,town,,,Oyster Bay,,,,,,,,,,,6331,6301,-34.1677146,24.6460037,2024-03-27T05:03:17.769377+00:00
100939,100238,town,,,Paarl,,,,,,,,,,,7646,7620,-33.7327818,18.9452199,2024-03-27T05:03:23.015034+00:00
100940,100973,town,,,Pampierstad,,,,,,,,,,,8566,8566,-27.7829381,24.6864153,2024-03-27T05:03:21.963255+00:00
100941,100945,suburb,,,Panorama,,,,,,,,,,,7500,7506,-33.8799133,18.5716819,2024-03-27T05:03:23.285231+00:00
100942,100541,town,,,Paradise Beach,,,,,,,,,,,,6300,-34.1045338,24.8826883,2024-03-27T05:03:17.772989+00:00
100943,100256,suburb,,,Park Ridge,,,,,,,,,,,5209,,-33.0165737,27.8772648,2024-03-27T05:03:17.593072+00:00
100944,101231,town,,,Park Rynie,,,,,,,,,,,,4182,-30.3181204,30.7310633,2024-03-27T05:03:20.079968+00:00
100945,100172,town,,,Parow,,,,,,,,,,,7500,7499,-33.8995078,18.5775949,2024-03-27T05:03:23.248379+00:00
100946,100945,suburb,,,Parow East,,,,,,,,,,,7500,7501,-33.9042762,18.5954381,2024-03-27T05:03:23.292774+00:00
100947,100945,suburb,,,Parow North,,,,,,,,,,,7500,,-33.8887406,18.5748276,2024-03-27T05:03:23.296393+00:00
100948,100945,suburb,,,Parow Valley,,,,,,,,,,,7500,7503,-33.9131587,18.5892064,2024-03-27T05:03:23.300183+00:00
100949,100875,town,,,Parys,,,,,,,,,,,9585,9585,-26.9102945,27.4563278,2024-03-27T05:03:18.462211+00:00
100950,100541,town,,,Patensie,,,,,,,,,,,6335,6335,-33.7571255,24.8090470,2024-03-27T05:03:17.776730+00:00
100951,101077,town,,,Paternoster,,,,,,,,,,,,7381,-32.8117313,17.8923885,2024-03-27T05:03:23.767953+00:00
100952,101161,town,,,Paterson,,,,,,,,,,,6130,6130,-33.4384351,25.9673961,2024-03-27T05:03:17.904814+00:00
100953,100262,town,,,Paulpietersburg,,,,,,,,,,,3180,3180,-27.4242118,30.8119498,2024-03-27T05:03:20.709060+00:00
100954,100222,town,,,Paul Roux,,,,,,,,,,,9800,9800,-28.2965553,27.9536667,2024-03-27T05:03:18.734966+00:00
100955,100475,town,,,Paulshoek,,,,,,,,,,,,8221,-30.3674721,18.2535202,2024-03-27T05:03:22.103420+00:00
100956,100936,town,,,Pearly Beach,,,,,,,,,,,7220,7221,-34.6616807,19.4912244,2024-03-27T05:03:23.560979+00:00
100957,100091,town,,,Pearston,,,,,,,,,,,5860,5860,-32.5810928,25.1374756,2024-03-27T05:03:17.680219+00:00
100958,100874,town,,,Peddie,,,,,,,,,,,5640,5640,-33.1964510,27.1087990,2024-03-27T05:03:17.494832+00:00
100959,100130,town,,,Pefferville,,,,,,,,,,,5209,5220,-33.0101782,27.8805106,2024-03-27T05:03:17.637035+00:00
100960,100500,town,,,Pella,,,,,,,,,,,8891,8891,-29.0336907,19.1526976,2024-03-27T05:03:22.144102+00:00
100961,100541,town,,,Pellsrus,,,,,,,,,,,6330,,-34.0613658,24.9167847,2024-03-27T05:03:17.781013+00:00
100962,100371,town,,,Penge,,,,,,,,,,,,1160,-24.3759081,30.2892909,2024-03-27T05:03:21.034045+00:00
100963,101231,town,,,Pennington,,,,,,,,,,,,4184,-30.3727411,30.6953167,2024-03-27T05:03:20.083808+00:00
100964,100986,town,,,Perdekop,,,,,,,,,,,2465,2465,-27.1642943,29.6239622,2024-03-27T05:03:21.751448+00:00
100965,100616,town,,,Petrusburg,,,,,,,,,,,9932,9932,-29.1198960,25.4156225,2024-03-27T05:03:18.978455+00:00
100966,100881,town,,,Petrus Steyn,,,,,,,,,,,9640,9640,-27.6545064,28.1236873,2024-03-27T05:03:18.808403+00:00
100967,101046,town,,,Petrusville,,,,,,,,,,,8770,8770,-27.6545064,28.1236873,2024-03-27T05:03:22.282630+00:00
100968,100881,town,,,Petsana,,,,,,,,,,,9810,9810,-27.8031108,28.4483166,2024-03-27T05:03:18.812231+00:00
100969,100051,town,,,Phalaborwa,,,,,,,,,,,1389,1390,-23.9646149,31.0832996,2024-03-27T05:03:20.884203+00:00
100970,100755,town,,,Philandersbron,,,,,,,,,,,8811,,-26.8083438,20.0912929,2024-03-27T05:03:22.496342+00:00
100971,100537,town,,,Philippolis,,,,,,,,,,,9970,9970,-30.2648928,25.2689914,2024-03-27T05:03:18.922463+00:00
100972,100875,town,,,Phiritona,,,,,,,,,,,9651,9651,-27.2653446,27.9711928,2024-03-27T05:03:18.468191+00:00
100973,100327,local_municipality,NC094,municipal_code,Phokwane,,,,,,,,,,,,,-27.8057330,24.7067362,2024-03-27T05:03:21.936098+00:00
100974,101179,local_municipality,FS195,municipal_code,Phumelela,,,,,,,,,,,,,-27.6538746,28.9682242,2024-03-27T05:03:18.820074+00:00
100975,100683,town,,,Phuthaditjhaba,,,,,,,,,,,9869,9866,-28.5463996,28.8119577,2024-03-27T05:03:18.772728+00:00
100976,100069,town,,,Pienaarsrivier,,,,,,,,,,,,0420,-25.2135965,28.2942317,2024-03-27T05:03:21.214952+00:00
100977,100822,city,,,Pietermaritzburg,,,,,,,,,,,3201,3200,-29.6205137,30.3174453,2024-03-27T05:03:20.181561+00:00
100978,100470,town,,,Piet Plessis,,,,,,,,,,,,8621,-26.1627724,24.4060805,2024-03-27T05:03:22.784258+00:00
100979,100759,town,,,Piet Retief,,,,,,,,,,,2380,2380,-27.0170997,30.7997720,2024-03-27T05:03:21.654183+00:00
100980,100073,town,,,Piketberg,,,,,,,,,,,7320,7320,-32.9026859,18.7557503,2024-03-27T05:03:23.654979+00:00
100981,101175,town,,,Pilgrim's Rest,,,,,,,,,,,,1290,-24.8990404,30.7504603,2024-03-27T05:03:21.453159+00:00
100982,100281,town,,,Pine Ridge,,,,,,,,,,,,1048,-25.8179676,29.1983338,2024-03-27T05:03:17.956581+00:00
100983,100306,town,,,Pinetown,,,,,,,,,,,3610,3600,-29.8389533,30.8370193,2024-03-27T05:03:19.728030+00:00
100984,100130,town,,,Pirie,,,,,,,,,,,,5605,-32.7925478,27.2458361,2024-03-27T05:03:17.641434+00:00
100986,100349,local_municipality,MP304,municipal_code,Pixley ka Seme,,,,,,,,,,,,,-27.0769440,29.8157228,2024-03-27T05:03:21.732395+00:00
100985,100890,district_municipality,DC7,municipal_code,Pixley ka Seme,,,,,,,,,,,,,-30.1064757,22.3996177,2024-03-27T05:03:22.229531+00:00
100987,100945,suburb,,,Plattekloof,,,,,,,,,,,7500,,-33.8721941,18.5841428,2024-03-27T05:03:23.303924+00:00
100988,100083,town,,,Plettenberg Bay,,,,,,,,,,,6600,6600,-34.0610798,23.3645104,2024-03-27T05:03:23.347350+00:00
100989,101141,town,,,Pniel,,,,,,,,,,,7681,7681,-33.8911298,18.9572379,2024-03-27T05:03:23.073251+00:00
100990,100500,town,,,Pofadder,,,,,,,,,,,8890,8890,-29.1242313,19.3915203,2024-03-27T05:03:22.147754+00:00
100992,100991,city,,,Polokwane,,,,,,,,,,,0699,0700,-23.9014052,29.4104527,2024-03-27T05:03:20.850173+00:00
100991,100151,local_municipality,LIM354,municipal_code,Polokwane,,,,,,,,,,,,,-23.9260008,29.3163262,2024-03-27T05:03:20.827715+00:00
100993,100819,town,,,Pomeroy,,,,,,,,,,,,3020,-28.5578582,30.4273780,2024-03-27T05:03:20.351706+00:00
100994,100470,town,,,Pomfret,,,,,,,,,,,,8619,-25.8243869,23.5231254,2024-03-27T05:03:22.787990+00:00
100995,101257,town,,,Pongola,,,,,,,,,,,3170,3170,-27.3848372,31.6175223,2024-03-27T05:03:20.740585+00:00
100996,100854,town,,,Port Alfred,,,,,,,,,,,6170,6170,-33.5904990,26.8770872,2024-03-27T05:03:17.876290+00:00
100997,100409,town,,,Port Edward,,,,,,,,,,,4295,4295,-31.0255928,30.2168319,2024-03-27T05:03:20.002297+00:00
100999,100073,town,,,Porterville,,,,,,,,,,,6810,6810,-33.0150528,18.9900434,2024-03-27T05:03:23.658746+00:00
101000,101053,town,,,Port Nolloth,,,,,,,,,,,8280,8280,-29.2585327,16.8740876,2024-03-27T05:03:22.225624+00:00
101001,101002,town,,,Port St Johns,,,,,,,,,,,5120,5120,-31.6318887,29.5312708,2024-03-27T05:03:18.347213+00:00
101002,100926,local_municipality,EC154,municipal_code,Port St. Johns,,,,,,,,,,,,,-31.5354903,29.2915933,2024-03-27T05:03:18.342530+00:00
101003,101207,town,,,Postmasburg,,,,,,,,,,,8420,8420,-28.3139627,23.0550719,2024-03-27T05:03:22.515595+00:00
101004,101198,town,,,Potchefstroom,,,,,,,,,,,2531,2520,-26.6947631,27.0808360,2024-03-27T05:03:22.727701+00:00
101005,100299,town,,,Potgietersrus,,,,,,,,,,,0601,0600,-24.1767210,28.9892578,2024-03-27T05:03:21.011024+00:00
101006,100175,city,,,Pretoria,,,,,,,,,,,0002,0001,-25.7234832,28.1565159,2024-03-27T05:03:19.238115+00:00
101008,100161,local_municipality,WC053,municipal_code,Prince Albert,,,,,,,,,,,,,-33.0383116,21.9022216,2024-03-27T05:03:23.139157+00:00
101007,101008,town,,,Prince Albert,,,,,,,,,,,6930,6930,-33.2205250,22.0195294,2024-03-27T05:03:23.154060+00:00
101009,101340,town,,,Prince Alfred Hamlet,,,,,,,,,,,6835,6840,-33.2840598,19.3237872,2024-03-27T05:03:23.093181+00:00
101010,100936,town,,,Pringle Bay,,,,,,,,,,,,7196,-34.3481032,18.8297756,2024-03-27T05:03:23.565291+00:00
101011,101198,town,,,Promosa,,,,,,,,,,,2531,2530,-26.6997632,27.0296213,2024-03-27T05:03:22.731483+00:00
101012,100370,town,,,Pudimoe,,,,,,,,,,,8581,8581,-27.3976910,24.7147242,2024-03-27T05:03:22.764150+00:00
101013,100409,town,,,Pumula,,,,,,,,,,,4235,,-30.6403053,30.5271386,2024-03-27T05:03:20.006531+00:00
101014,100661,town,,,Qalabotjha,,,,,,,,,,,9840,9840,-27.0205275,28.6216157,2024-03-27T05:03:18.380350+00:00
101015,100449,town,,,Qamata,,,,,,,,,,,,5327,-31.9766001,27.4345101,2024-03-27T05:03:18.015913+00:00
101016,100845,town,,,Qibing,,,,,,,,,,,9944,9944,-29.7163823,27.0172401,2024-03-27T05:03:19.124011+00:00
101017,100763,town,,,Qolora,,,,,,,,,,,,4960,-32.5731438,28.2831174,2024-03-27T05:03:17.478305+00:00
101018,100306,town,,,Queensburgh,,,,,,,,,,,4093,4070,-29.8788477,30.8941070,2024-03-27T05:03:19.731863+00:00
101019,100640,town,,,Queenstown,,,,,,,,,,,5319,5320,-31.9126024,26.8567968,2024-03-27T05:03:18.053830+00:00
101020,100750,town,,,Qumbu,,,,,,,,,,,5180,5180,-31.1619215,28.8693211,2024-03-27T05:03:18.315115+00:00
101021,100173,town,,,Rabie Ridge,,,,,,,,,,,1632,1688,-26.0250844,28.1693641,2024-03-27T05:03:19.088489+00:00
101022,101141,town,,,Raithby,,,,,,,,,,,7130,,-34.0280794,18.7988779,2024-03-27T05:03:23.077069+00:00
101023,100798,town,,,Ramokokastad,,,,,,,,,,,0195,0195,-25.1575997,27.4237683,2024-03-27T05:03:22.611982+00:00
101024,100175,town,,,Ramotse,,,,,,,,,,,0407,0407,-25.3698183,28.2839171,2024-03-27T05:03:19.241755+00:00
101025,100869,local_municipality,NW385,municipal_code,Ramotshere Moiloa,,,,,,,,,,,,,-25.2359548,25.7582424,2024-03-27T05:03:22.900845+00:00
101026,100409,town,,,Ramsgate,,,,,,,,,,,4285,4285,-30.8686925,30.3542836,2024-03-27T05:03:20.010548+00:00
101027,100173,town,,,Randburg,,,,,,,,,,,2194,2125,-26.1490259,27.9828026,2024-03-27T05:03:19.092522+00:00
101028,101321,local_municipality,GT482,municipal_code,Randfontein,,,,,,,,,,,,,-26.1914621,27.5071708,2024-03-27T05:03:19.534118+00:00
